scope,map,rate,comparison,candidate,baseline,metric,direction,n,native_mean,model_mean,aggregate_improvement_pct,mean_paired_improvement_pct,paired_delta_mean,paired_delta_sd,paired_delta_ci95_low,paired_delta_ci95_high,wins,losses,ties,ci_excludes_zero_in_favor_of_model,paired_t_pvalue,paired_effect_size_dz,holm_adjusted_pvalue,holm_significant_in_favor
condition,toronto,12p0,schema_v3_vs_max_pressure,schema_v3,max_pressure,max_global_queue,lower,30,178.06666666666666,197.53333333333333,-10.93223511793336,-11.413927786371968,-19.466666666666665,14.455003508708728,-24.863647632715434,-14.069685700617894,3,26,1,no,3.9791399308469845e-08,-1.3467078479046064,4.7351765177079114e-06,no
condition,toronto,12p0,schema_v3_vs_max_pressure,schema_v3,max_pressure,mean_global_wait,lower,30,2512.4961748633878,3741.645901639344,-48.92145664033853,-52.467199935011685,-1229.1497267759562,484.4217012035051,-1410.0154525684939,-1048.2840009834185,1,29,0,no,2.3650094766743405e-14,-2.537354795877717,3.5948144045449974e-12,no
condition,toronto,12p0,schema_v3_vs_max_pressure,schema_v3,max_pressure,max_global_wait,lower,30,5683.9,8558.6,-50.57618888439277,-56.16340560398773,-2874.7,1378.4841537242876,-3389.376647097847,-2360.0233529021525,1,29,0,no,2.9753519274851e-12,-2.0854066346960507,4.1952462177539907e-10,no
condition,toronto,12p0,schema_v3_vs_max_pressure,schema_v3,max_pressure,recovered_total,lower,30,734.8333333333334,682.2,7.162621909730095,6.852815081645686,52.63333333333333,50.450032181619434,33.7970969217193,71.46956974494736,25,4,1,yes,3.4975850317007226e-06,1.0432765066205318,0.00034975850317007227,yes
condition,toronto,12p0,detector_v4_vs_schema_v3,all_model,schema_v3,total_arrived,higher,30,714.4,763.2333333333333,6.835572974990674,6.86836471955594,48.833333333333336,16.974795379058904,42.49555226616448,55.17111440050219,30,0,0,yes,9.370760665082399e-16,2.876814255656771,1.0120421518288991e-13,yes
condition,toronto,12p0,detector_v4_vs_schema_v3,all_model,schema_v3,mean_avg_speed_mps,higher,30,6.0961698403888125,6.548191968903006,7.414854578352161,7.43374212695089,0.45202212851419277,0.10887740352286449,0.41137120275746825,0.4926730542709173,30,0,0,yes,4.926267870686785e-20,4.15166153755005,7.09382573378897e-18,yes
condition,toronto,12p0,detector_v4_vs_schema_v3,all_model,schema_v3,mean_global_queue,lower,30,113.40601092896175,87.41202185792349,22.92117398196914,22.839246597573826,25.99398907103825,5.580622070439069,23.910384520217782,28.077593621858718,30,0,0,yes,2.0432951252652238e-21,4.657901707540843,3.1466744929084444e-19,yes
condition,toronto,12p0,detector_v4_vs_schema_v3,all_model,schema_v3,max_global_queue,lower,30,197.53333333333333,143.6,27.30340870739116,27.179721710666836,53.93333333333333,13.151460737888772,49.023048584155575,58.843618082511085,30,0,0,yes,6.906988506428133e-20,4.100938626380399,9.80792367912795e-18,yes
condition,toronto,12p0,detector_v4_vs_schema_v3,all_model,schema_v3,mean_global_wait,lower,30,3741.645901639344,1747.3273224043717,53.30056963330476,53.140523912186694,1994.3185792349727,379.00020065233707,1852.8134687161826,2135.8236897537627,30,0,0,yes,6.774558880817051e-23,5.262051512907754,1.0907039798115452e-20,yes
condition,toronto,12p0,detector_v4_vs_schema_v3,all_model,schema_v3,max_global_wait,lower,30,8558.6,3851.0,55.00432313696166,54.60510745844575,4707.6,1244.3238740168397,4243.013999752889,5172.186000247112,30,0,0,yes,6.267411430472246e-19,3.7832594056105777,8.523679545442255e-17,yes
